order_id,customer_id,order_date,amount,status
ORDER_006002,CUST_1557,2026-03-14 09:08:57.910652,873.6706177212668,cancelled
ORDER_006003,CUST_2460,2026-03-07 09:08:57.910654,616.9850766785491,pending
ORDER_006004,CUST_2857,2026-01-20 09:08:57.910655,165.6318447213847,completed
ORDER_006005,CUST_1732,2026-01-27 09:08:57.910656,962.7146769063947,cancelled
ORDER_006006,CUST_6502,2026-02-08 09:08:57.910658,523.1818087019674,completed
ORDER_006007,CUST_3532,2026-04-09 09:08:57.910659,82.16946735293845,cancelled
ORDER_006008,CUST_7210,2026-04-14 09:08:57.910660,630.5645753709166,pending
ORDER_006009,CUST_6304,2026-03-26 09:08:57.910661,260.6669179426821,pending
ORDER_006010,,2026-03-03 09:08:57.910663,805.6565173585294,completed
ORDER_006011,CUST_9399,2026-02-27 09:08:57.910664,819.6438528305288,completed
ORDER_006012,CUST_4057,2026-01-21 09:08:57.910665,979.1578822961152,pending
ORDER_006013,CUST_7068,2026-03-29 09:08:57.910666,506.85083571425866,completed
ORDER_006014,CUST_9199,2026-03-24 09:08:57.910668,460.40731093045974,pending
ORDER_006015,CUST_3743,2026-03-08 09:08:57.910669,,completed
ORDER_006016,CUST_7909,2026-02-03 09:08:57.910670,141.1459497785073,cancelled
ORDER_006017,CUST_9603,2026-03-24 09:08:57.910672,551.446358655193,completed
ORDER_006018,CUST_9149,2026-04-11 09:08:57.910673,550.7851241295424,completed
ORDER_006019,CUST_3363,2026-04-14 09:08:57.910674,98.57839158228334,cancelled
ORDER_006020,,2026-01-23 09:08:57.910675,4238.042446518444,cancelled
ORDER_006021,CUST_4540,2026-02-15 09:08:57.910677,854.75195058153,completed
ORDER_006022,CUST_9800,2026-02-03 09:08:57.910679,857.5920857747137,completed
ORDER_006023,CUST_3483,2026-01-21 09:08:57.910681,108.2452882704842,completed
ORDER_006024,CUST_3650,2026-04-11 09:08:57.910683,99.81367392035254,completed
ORDER_006025,CUST_3321,2026-02-27 09:08:57.910686,270.06852223191595,pending
ORDER_006026,CUST_7805,2026-03-27 09:08:57.910687,876.0184019284535,completed
ORDER_006027,CUST_6043,2026-03-06 09:08:57.910688,137.61355922276397,cancelled
ORDER_006028,CUST_5231,2026-03-24 09:08:57.910689,722.7968346011718,cancelled
ORDER_006029,CUST_1594,2026-02-04 09:08:57.910691,110.15396341697219,completed
ORDER_006030,,2026-02-22 09:08:57.910692,,pending
ORDER_006031,CUST_2612,2026-03-21 09:08:57.910693,362.5066261279534,pending
ORDER_006032,CUST_7877,2026-03-01 09:08:57.910694,791.0248233362083,completed
ORDER_006033,CUST_9536,2026-02-05 09:08:57.910695,241.35354433710998,completed
ORDER_006034,CUST_1197,2026-01-21 09:08:57.910697,642.8098110960602,pending
ORDER_006035,CUST_4390,2026-02-01 09:08:57.910698,243.3257092301261,cancelled
ORDER_006036,CUST_4678,2026-03-23 09:08:57.910699,716.5236802810323,cancelled
ORDER_006037,CUST_6117,2026-02-08 09:08:57.910700,874.9412542151413,cancelled
ORDER_006038,CUST_2405,2026-03-15 09:08:57.910702,135.53378113549243,cancelled
ORDER_006039,CUST_4726,2026-03-31 09:08:57.910703,867.9297317095485,cancelled
ORDER_006040,,2026-01-29 09:08:57.910704,5976.39501870155,completed
ORDER_006041,CUST_8155,2026-04-04 09:08:57.910705,135.83938595835372,completed
ORDER_006042,CUST_1267,2026-03-16 09:08:57.910706,433.2664368061149,pending
ORDER_006043,CUST_7435,2026-04-19 09:08:57.910708,169.2516905502469,cancelled
ORDER_006044,CUST_5226,2026-04-12 09:08:57.910709,703.3444099779039,completed
ORDER_006045,CUST_4264,2026-03-13 09:08:57.910710,,completed
ORDER_006046,CUST_6730,2026-03-14 09:08:57.910711,114.73855507007096,pending
ORDER_006047,CUST_4966,2026-02-03 09:08:57.910712,511.0784541676979,cancelled
ORDER_006048,CUST_9396,2026-02-24 09:08:57.910714,816.478805465658,cancelled
ORDER_006049,CUST_3548,2026-02-17 09:08:57.910715,936.8014111354865,completed
ORDER_006050,,2026-02-28 09:08:57.910716,518.3826880743522,pending
ORDER_006051,CUST_2365,2026-03-13 09:08:57.910717,950.776431375293,completed
ORDER_006052,CUST_1782,2026-03-26 09:08:57.910718,540.3320807514696,pending
ORDER_006053,CUST_4632,2026-03-08 09:08:57.910720,400.2485896539089,pending
ORDER_006054,CUST_5307,2026-02-10 09:08:57.910721,849.7210972673665,cancelled
ORDER_006055,CUST_9868,2026-04-14 09:08:57.910722,498.05288335350815,completed
ORDER_006056,CUST_4188,2026-02-11 09:08:57.910723,477.1834854588778,cancelled
ORDER_006057,CUST_4079,2026-02-20 09:08:57.910725,495.40936451573003,pending
ORDER_006058,CUST_5764,2026-04-05 09:08:57.910726,848.3171518510479,completed
ORDER_006059,CUST_5858,2026-01-23 09:08:57.910727,833.6221262711716,pending
ORDER_006060,,2026-02-28 09:08:57.910728,,completed
ORDER_006061,CUST_4345,2026-01-29 09:08:57.910730,339.96686127181977,completed
ORDER_006062,CUST_9097,2026-04-01 09:08:57.910731,497.008743798738,pending
ORDER_006063,CUST_5278,2026-02-21 09:08:57.910733,577.0447846397379,pending
ORDER_006064,CUST_7132,2026-02-18 09:08:57.910735,245.953838521717,pending
ORDER_006065,CUST_2887,2026-02-03 09:08:57.910737,796.0155338684347,pending
ORDER_006066,CUST_8380,2026-04-14 09:08:57.910740,491.61793807509866,cancelled
ORDER_006067,CUST_5252,2026-04-01 09:08:57.910741,340.70509293576,pending
ORDER_006068,CUST_4325,2026-02-14 09:08:57.910742,115.75278303435071,cancelled
ORDER_006069,CUST_4583,2026-02-04 09:08:57.910744,246.45670879957086,completed
ORDER_006070,,2026-01-25 09:08:57.910745,949.7883600384239,pending
ORDER_006071,CUST_6652,2026-03-01 09:08:57.910746,312.0486899513313,completed
ORDER_006072,CUST_8971,2026-02-14 09:08:57.910747,177.17069647336496,cancelled
ORDER_006073,CUST_1572,2026-04-08 09:08:57.910749,466.0660637384433,cancelled
ORDER_006074,CUST_2473,2026-02-12 09:08:57.910750,314.0168659266462,cancelled
ORDER_006075,CUST_9409,2026-03-20 09:08:57.910751,,completed
ORDER_006076,CUST_4485,2026-03-27 09:08:57.910752,329.9137651066231,cancelled
ORDER_006077,CUST_3929,2026-02-14 09:08:57.910754,548.6675377000739,pending
ORDER_006078,CUST_7345,2026-02-02 09:08:57.910755,556.1952482997673,completed
ORDER_006079,CUST_2891,2026-04-19 09:08:57.910756,362.9933319651198,cancelled
ORDER_006080,,2026-01-30 09:08:57.910757,4528.297286900746,pending
ORDER_006081,CUST_4482,2026-02-28 09:08:57.910759,965.8627390524188,cancelled
ORDER_006082,CUST_5427,2026-04-03 09:08:57.910760,383.5749924580085,completed
ORDER_006083,CUST_9316,2026-02-09 09:08:57.910761,265.64454512738314,cancelled
ORDER_006084,CUST_2532,2026-01-25 09:08:57.910762,251.03237362609252,pending
ORDER_006085,CUST_1874,2026-02-20 09:08:57.910763,463.1869665770928,completed
ORDER_006086,CUST_1226,2026-03-29 09:08:57.910765,761.9249472297746,completed
ORDER_006087,CUST_8214,2026-03-14 09:08:57.910766,213.92830234658848,completed
ORDER_006088,CUST_3148,2026-02-19 09:08:57.910767,712.2031658693604,pending
ORDER_006089,CUST_7716,2026-01-20 09:08:57.910769,30.938325115922122,cancelled
ORDER_006090,,2026-03-04 09:08:57.910770,,pending
ORDER_006091,CUST_9148,2026-04-15 09:08:57.910772,778.106414550759,cancelled
ORDER_006092,CUST_4532,2026-02-26 09:08:57.910774,345.3456262166871,cancelled
ORDER_006093,CUST_8022,2026-01-23 09:08:57.910777,568.0997304309454,completed
ORDER_006094,CUST_3706,2026-02-04 09:08:57.910779,212.92944049765168,completed
ORDER_006095,CUST_6595,2026-01-30 09:08:57.910780,744.5754372149106,pending
ORDER_006096,CUST_5963,2026-04-06 09:08:57.910782,61.75631223607202,completed
ORDER_006097,CUST_8490,2026-03-24 09:08:57.910783,854.0172184267453,pending
ORDER_006098,CUST_1247,2026-02-21 09:08:57.910784,206.21442255745146,pending
ORDER_006099,CUST_9038,2026-03-08 09:08:57.910785,875.6540513912474,completed
ORDER_006100,,2026-03-16 09:08:57.910787,3590.0394888751216,cancelled
ORDER_006101,CUST_9692,2026-03-01 09:08:57.910788,725.4567387297418,pending
ORDER_006102,CUST_1238,2026-03-10 09:08:57.910789,326.03304480832657,pending
ORDER_006103,CUST_3252,2026-04-18 09:08:57.910791,906.852554522301,completed
ORDER_006104,CUST_9480,2026-02-23 09:08:57.910792,135.37075426319063,cancelled
ORDER_006105,CUST_8899,2026-04-16 09:08:57.910793,,cancelled
ORDER_006106,CUST_9355,2026-03-26 09:08:57.910794,498.0998239072143,completed
ORDER_006107,CUST_3925,2026-02-10 09:08:57.910796,91.11905464776467,pending
ORDER_006108,CUST_9191,2026-04-09 09:08:57.910799,204.0203828547443,completed
ORDER_006109,CUST_5378,2026-04-08 09:08:57.910801,944.3287183898942,pending
ORDER_006110,,2026-04-03 09:08:57.910803,976.7247645364083,cancelled
ORDER_006111,CUST_7964,2026-02-08 09:08:57.910805,382.4967360371177,cancelled
ORDER_006112,CUST_4738,2026-02-18 09:08:57.910806,924.0531608037962,completed
ORDER_006113,CUST_5544,2026-03-25 09:08:57.910807,549.3764289166974,completed
ORDER_006114,CUST_1362,2026-03-26 09:08:57.910808,277.04504121502936,pending
ORDER_006115,CUST_2541,2026-01-20 09:08:57.910810,705.3747338697926,cancelled
ORDER_006116,CUST_8368,2026-02-08 09:08:57.910811,662.3127885091086,completed
ORDER_006117,CUST_2579,2026-03-05 09:08:57.910812,989.234065917646,completed
ORDER_006118,CUST_1071,2026-03-26 09:08:57.910814,272.39681453519046,pending
ORDER_006119,CUST_4752,2026-04-11 09:08:57.910815,675.3389076351181,pending
ORDER_006120,,2026-03-04 09:08:57.910816,,cancelled
ORDER_006121,CUST_9099,2026-02-21 09:08:57.910818,122.50957830975221,pending
ORDER_006122,CUST_5801,2026-04-18 09:08:57.910819,13.87919120158233,cancelled
ORDER_006123,CUST_8239,2026-03-24 09:08:57.910820,999.4660742490764,completed
ORDER_006124,CUST_2563,2026-01-30 09:08:57.910821,804.250960176003,pending
ORDER_006125,CUST_6013,2026-01-30 09:08:57.910823,788.8557845862053,completed
ORDER_006126,CUST_5080,2026-02-09 09:08:57.910824,514.6288145352979,completed
ORDER_006127,CUST_9982,2026-04-17 09:08:57.910825,307.0664120763855,pending
ORDER_006128,CUST_5776,2026-04-07 09:08:57.910827,159.75164161804918,cancelled
ORDER_006129,CUST_4209,2026-04-10 09:08:57.910828,291.827991457999,completed
ORDER_006130,,2026-01-28 09:08:57.910829,382.21150970984775,cancelled
ORDER_006131,CUST_9093,2026-03-17 09:08:57.910830,758.7469960104911,pending
ORDER_006132,CUST_8341,2026-03-14 09:08:57.910831,544.2651710141209,cancelled
ORDER_006133,CUST_2061,2026-03-04 09:08:57.910833,86.70879028992786,completed
ORDER_006134,CUST_4132,2026-03-20 09:08:57.910834,27.84871886932312,pending
ORDER_006135,CUST_6400,2026-01-28 09:08:57.910835,,cancelled
ORDER_006136,CUST_5494,2026-04-16 09:08:57.910836,416.3937265604055,completed
ORDER_006137,CUST_9937,2026-03-28 09:08:57.910837,933.8609878785281,completed
ORDER_006138,CUST_2652,2026-02-09 09:08:57.910839,641.0284563971294,pending
ORDER_006139,CUST_1866,2026-01-23 09:08:57.910840,803.8076408767599,completed
ORDER_006140,,2026-02-02 09:08:57.910841,4717.10848559503,completed
ORDER_006141,CUST_5008,2026-04-08 09:08:57.910842,368.04942236309233,pending
ORDER_006142,CUST_3120,2026-03-30 09:08:57.910844,117.3163689894565,pending
ORDER_006143,CUST_1764,2026-03-02 09:08:57.910845,877.1736919643429,completed
ORDER_006144,CUST_9934,2026-01-29 09:08:57.910846,785.3284287376238,cancelled
ORDER_006145,CUST_3981,2026-02-21 09:08:57.910847,176.43691662174786,completed
ORDER_006146,CUST_3394,2026-01-23 09:08:57.910849,517.137958237498,cancelled
ORDER_006147,CUST_6729,2026-03-27 09:08:57.910850,492.5010598420324,pending
ORDER_006148,CUST_9601,2026-04-19 09:08:57.910851,628.8406371596633,completed
ORDER_006149,CUST_7440,2026-03-27 09:08:57.910852,946.7250250513486,cancelled
ORDER_006150,,2026-01-27 09:08:57.910853,,cancelled
ORDER_006151,CUST_2437,2026-02-22 09:08:57.910855,544.8150941108324,completed
ORDER_006152,CUST_1920,2026-02-20 09:08:57.910856,59.81970360531731,pending
ORDER_006153,CUST_3559,2026-04-05 09:08:57.910858,72.2784012578437,pending
ORDER_006154,CUST_3495,2026-02-20 09:08:57.910859,195.473323413521,pending
ORDER_006155,CUST_2144,2026-03-20 09:08:57.910860,42.146063974830795,completed
ORDER_006156,CUST_6259,2026-01-24 09:08:57.910861,745.9193666143123,completed
ORDER_006157,CUST_1484,2026-02-17 09:08:57.910862,726.0970009540235,cancelled
ORDER_006158,CUST_1237,2026-04-13 09:08:57.910864,144.6956720873265,pending
ORDER_006159,CUST_2389,2026-02-19 09:08:57.910865,837.7181117873281,pending
ORDER_006160,,2026-03-13 09:08:57.910866,1632.3817449765083,cancelled
ORDER_006161,CUST_4290,2026-01-28 09:08:57.910867,308.1638311273852,pending
ORDER_006162,CUST_5329,2026-04-16 09:08:57.910869,256.48713016975137,pending
ORDER_006163,CUST_6386,2026-04-10 09:08:57.910870,378.5840275873173,cancelled
ORDER_006164,CUST_9486,2026-04-09 09:08:57.910871,262.1171282310622,cancelled
ORDER_006165,CUST_1853,2026-03-25 09:08:57.910872,,pending
ORDER_006166,CUST_4270,2026-03-26 09:08:57.910874,413.33380254113854,completed
ORDER_006167,CUST_8084,2026-03-03 09:08:57.910875,986.7037958715333,pending
ORDER_006168,CUST_2817,2026-03-15 09:08:57.910876,65.3670866269434,completed
ORDER_006169,CUST_3232,2026-03-30 09:08:57.910877,150.7595626234781,cancelled
ORDER_006170,,2026-03-15 09:08:57.910879,62.29763496951646,completed
ORDER_006171,CUST_6799,2026-01-20 09:08:57.910880,629.582783032552,cancelled
ORDER_006172,CUST_3873,2026-01-25 09:08:57.910881,63.964184639582385,cancelled
ORDER_006173,CUST_9995,2026-02-01 09:08:57.910882,838.075340002362,completed
ORDER_006174,CUST_8473,2026-02-21 09:08:57.910883,516.8192443751085,pending
ORDER_006175,CUST_4021,2026-04-06 09:08:57.910885,531.7375483357184,pending
ORDER_006176,CUST_3175,2026-02-06 09:08:57.910886,565.9785626350723,completed
ORDER_006177,CUST_6228,2026-02-19 09:08:57.910887,179.10556924314864,cancelled
ORDER_006178,CUST_8384,2026-04-11 09:08:57.910888,205.71340008334266,pending
ORDER_006179,CUST_1640,2026-04-04 09:08:57.910890,325.62914964427466,completed
ORDER_006180,,2026-03-05 09:08:57.910892,,pending
ORDER_006181,CUST_7329,2026-03-30 09:08:57.910894,218.01659818081237,cancelled
ORDER_006182,CUST_1132,2026-01-28 09:08:57.910896,125.16840986192862,pending
ORDER_006183,CUST_2533,2026-01-30 09:08:57.910898,970.4157175542479,completed
ORDER_006184,CUST_8524,2026-03-09 09:08:57.910900,31.761996661526684,pending
ORDER_006185,CUST_2333,2026-03-27 09:08:57.910901,804.6704312826614,pending
ORDER_006186,CUST_3577,2026-04-14 09:08:57.910903,790.1547980792718,pending
ORDER_006187,CUST_9433,2026-03-04 09:08:57.910904,304.241972706645,pending
ORDER_006188,CUST_4847,2026-02-16 09:08:57.910905,144.27034984724028,pending
ORDER_006189,CUST_9864,2026-04-07 09:08:57.910906,154.17236023836918,cancelled
ORDER_006190,,2026-04-06 09:08:57.910907,700.4573010648205,pending
ORDER_006191,CUST_3279,2026-02-28 09:08:57.910909,646.3785251753119,cancelled
ORDER_006192,CUST_2868,2026-01-24 09:08:57.910910,784.9182175088729,cancelled
ORDER_006193,CUST_6714,2026-02-20 09:08:57.910911,938.1063606751136,pending
ORDER_006194,CUST_6153,2026-03-11 09:08:57.910912,695.008089633926,cancelled
ORDER_006195,CUST_4258,2026-02-23 09:08:57.910914,,cancelled
ORDER_006196,CUST_9326,2026-03-29 09:08:57.910915,251.00819059775657,cancelled
ORDER_006197,CUST_6294,2026-01-20 09:08:57.910917,843.7717935643834,cancelled
ORDER_006198,CUST_1713,2026-01-24 09:08:57.910918,217.21301507586648,cancelled
ORDER_006199,CUST_7869,2026-04-04 09:08:57.910919,81.7970937849366,completed
ORDER_006200,,2026-03-06 09:08:57.910921,7062.472535018279,completed
ORDER_006201,CUST_1136,2026-01-25 09:08:57.910922,408.5010919352406,pending
ORDER_006202,CUST_8082,2026-03-23 09:08:57.910923,920.8396520204445,pending
ORDER_006203,CUST_1784,2026-03-31 09:08:57.910924,653.7525203827249,pending
ORDER_006204,CUST_6875,2026-02-05 09:08:57.910926,99.51478801374414,completed
ORDER_006205,CUST_9909,2026-03-15 09:08:57.910928,948.3780015811242,pending
ORDER_006206,CUST_2318,2026-02-14 09:08:57.910930,265.97169100384343,cancelled
ORDER_006207,CUST_2469,2026-04-15 09:08:57.910932,343.8403655022229,cancelled
ORDER_006208,CUST_8903,2026-04-09 09:08:57.910934,408.2378095467066,completed
ORDER_006209,CUST_2630,2026-02-16 09:08:57.910936,60.71205344027012,cancelled
ORDER_006210,,2026-02-04 09:08:57.910937,,completed
ORDER_006211,CUST_5021,2026-04-12 09:08:57.910938,132.0853061645393,completed
ORDER_006212,CUST_2264,2026-02-07 09:08:57.910940,406.96062342146826,cancelled
ORDER_006213,CUST_4472,2026-03-11 09:08:57.910941,357.20269011216345,cancelled
ORDER_006214,CUST_9470,2026-03-10 09:08:57.910942,775.1116825922384,cancelled
ORDER_006215,CUST_6197,2026-01-22 09:08:57.910943,805.1388065164039,cancelled
ORDER_006216,CUST_8900,2026-02-17 09:08:57.910945,161.87875356519714,completed
ORDER_006217,CUST_7598,2026-02-21 09:08:57.910946,372.88567550543394,pending
ORDER_006218,CUST_9752,2026-01-21 09:08:57.910947,379.61962942151337,cancelled
ORDER_006219,CUST_6990,2026-04-02 09:08:57.910948,159.8963394967242,cancelled
ORDER_006220,,2026-01-27 09:08:57.910950,8004.689700006786,pending
ORDER_006221,CUST_2197,2026-02-21 09:08:57.910951,710.156045052069,completed
ORDER_006222,CUST_4001,2026-01-31 09:08:57.910952,198.4779684340644,cancelled
ORDER_006223,CUST_9249,2026-03-02 09:08:57.910953,373.05468950786104,completed
ORDER_006224,CUST_1935,2026-02-26 09:08:57.910955,114.74697460794907,pending
ORDER_006225,CUST_5682,2026-03-19 09:08:57.910956,,completed
ORDER_006226,CUST_6270,2026-04-16 09:08:57.910957,130.15820530313346,completed
ORDER_006227,CUST_2372,2026-03-13 09:08:57.910958,986.0748269386686,completed
ORDER_006228,CUST_8530,2026-03-28 09:08:57.910960,782.8752539409837,completed
ORDER_006229,CUST_1109,2026-03-18 09:08:57.910961,396.3361640881551,pending
ORDER_006230,,2026-03-30 09:08:57.910962,582.7782929565609,completed
ORDER_006231,CUST_8575,2026-04-04 09:08:57.910964,912.2283980542446,completed
ORDER_006232,CUST_5445,2026-03-18 09:08:57.910965,558.5582875918678,pending
ORDER_006233,CUST_7792,2026-01-27 09:08:57.910966,182.75350153397562,completed
ORDER_006234,CUST_1007,2026-03-28 09:08:57.910967,384.9163220253477,pending
ORDER_006235,CUST_7372,2026-01-21 09:08:57.910969,844.713416379448,cancelled
ORDER_006236,CUST_3407,2026-04-13 09:08:57.910970,647.7708858297217,cancelled
ORDER_006237,CUST_6038,2026-04-14 09:08:57.910971,654.2171404904623,cancelled
ORDER_006238,CUST_9117,2026-02-22 09:08:57.910972,868.1532708316042,cancelled
ORDER_006239,CUST_3667,2026-04-12 09:08:57.910974,895.0333268878796,completed
ORDER_006240,,2026-01-31 09:08:57.910975,,pending
ORDER_006241,CUST_8475,2026-03-23 09:08:57.910976,103.90070132062455,completed
ORDER_006242,CUST_2896,2026-04-14 09:08:57.910978,548.6847419434699,completed
ORDER_006243,CUST_8597,2026-04-01 09:08:57.910980,743.1044260061354,cancelled
ORDER_006244,CUST_1664,2026-03-14 09:08:57.910982,759.3575766757436,pending
ORDER_006245,CUST_2639,2026-04-02 09:08:57.910984,610.6490399503039,pending
ORDER_006246,CUST_5791,2026-03-27 09:08:57.910987,175.1194618318374,completed
ORDER_006247,CUST_3702,2026-02-01 09:08:57.910988,799.4463484022477,cancelled
ORDER_006248,CUST_3674,2026-03-06 09:08:57.910989,722.9102201797963,completed
ORDER_006249,CUST_2404,2026-02-27 09:08:57.910990,95.27441383354592,completed
ORDER_006250,,2026-03-11 09:08:57.910992,469.1717264276325,completed
ORDER_006251,CUST_6478,2026-04-06 09:08:57.910993,182.23762552658553,pending
ORDER_006252,CUST_7760,2026-03-04 09:08:57.910994,344.1022752558422,cancelled
ORDER_006253,CUST_6509,2026-02-10 09:08:57.910996,27.90028128362858,cancelled
ORDER_006254,CUST_9002,2026-02-02 09:08:57.910997,406.32656972665063,pending
ORDER_006255,CUST_9587,2026-04-11 09:08:57.910998,,completed
ORDER_006256,CUST_4127,2026-04-11 09:08:57.910999,623.386766898816,pending
ORDER_006257,CUST_8636,2026-02-09 09:08:57.911001,666.855441677423,cancelled
ORDER_006258,CUST_3239,2026-04-05 09:08:57.911002,837.9283999714354,pending
ORDER_006259,CUST_8855,2026-04-11 09:08:57.911005,223.30827820297273,pending
ORDER_006260,,2026-03-20 09:08:57.911007,1292.7700421408326,completed
ORDER_006261,CUST_1673,2026-04-08 09:08:57.911010,853.0218001789464,completed
ORDER_006262,CUST_1080,2026-04-04 09:08:57.911011,165.0466867437234,completed
ORDER_006263,CUST_3581,2026-04-12 09:08:57.911013,975.0124805228334,cancelled
ORDER_006264,CUST_4777,2026-04-04 09:08:57.911014,844.1128471046507,cancelled
ORDER_006265,CUST_3105,2026-02-09 09:08:57.911015,505.86783983070313,completed
ORDER_006266,CUST_2262,2026-03-02 09:08:57.911017,981.607210672805,cancelled
ORDER_006267,CUST_8547,2026-03-08 09:08:57.911018,106.40296181692418,cancelled
ORDER_006268,CUST_9097,2026-02-07 09:08:57.911019,310.0351035633506,cancelled
ORDER_006269,CUST_5083,2026-03-02 09:08:57.911021,641.8421708902054,completed
ORDER_006270,,2026-01-29 09:08:57.911022,,pending
ORDER_006271,CUST_5697,2026-02-24 09:08:57.911023,929.0888264609839,pending
ORDER_006272,CUST_6534,2026-02-09 09:08:57.911024,74.96982729603938,pending
ORDER_006273,CUST_3270,2026-03-29 09:08:57.911026,553.9177137403549,cancelled
ORDER_006274,CUST_5662,2026-01-20 09:08:57.911028,594.9576047211633,completed
ORDER_006275,CUST_3690,2026-01-28 09:08:57.911030,656.2008425394519,completed
ORDER_006276,CUST_8759,2026-01-27 09:08:57.911033,263.10956109849633,pending
ORDER_006277,CUST_9126,2026-04-07 09:08:57.911035,370.9207632446658,completed
ORDER_006278,CUST_4520,2026-02-10 09:08:57.911036,845.2437243683279,pending
ORDER_006279,CUST_4408,2026-04-02 09:08:57.911037,202.99334128045822,pending
ORDER_006280,,2026-04-04 09:08:57.911039,8285.991687016283,completed
ORDER_006281,CUST_7434,2026-02-02 09:08:57.911040,567.028868673715,completed
ORDER_006282,CUST_3926,2026-03-22 09:08:57.911041,764.5656360821413,cancelled
ORDER_006283,CUST_8739,2026-02-08 09:08:57.911042,716.4712926008368,completed
ORDER_006284,CUST_5204,2026-02-15 09:08:57.911044,215.43638043103022,completed
ORDER_006285,CUST_4648,2026-04-03 09:08:57.911045,,cancelled
ORDER_006286,CUST_7648,2026-02-06 09:08:57.911046,869.0459212770414,completed
ORDER_006287,CUST_7062,2026-02-19 09:08:57.911047,437.79507443391003,completed
ORDER_006288,CUST_8328,2026-01-29 09:08:57.911049,966.9248625210836,completed
ORDER_006289,CUST_2528,2026-02-17 09:08:57.911050,457.6929491007009,cancelled
ORDER_006290,,2026-03-09 09:08:57.911052,151.35778030120585,pending
ORDER_006291,CUST_6952,2026-02-17 09:08:57.911054,395.5403332768965,pending
ORDER_006292,CUST_9294,2026-03-18 09:08:57.911057,952.1853823266318,completed
ORDER_006293,CUST_4867,2026-02-15 09:08:57.911059,326.5236408464557,cancelled
ORDER_006294,CUST_2708,2026-04-09 09:08:57.911061,869.4171782683923,completed
ORDER_006295,CUST_1096,2026-01-25 09:08:57.911063,882.4381748650709,completed
ORDER_006296,CUST_6375,2026-03-26 09:08:57.911065,356.68465908864147,cancelled
ORDER_006297,CUST_5769,2026-02-15 09:08:57.911068,92.4250814701258,cancelled
ORDER_006298,CUST_5629,2026-01-28 09:08:57.911069,727.31233006723,completed
ORDER_006299,CUST_3157,2026-03-15 09:08:57.911070,318.39717602384616,completed
ORDER_006300,,2026-04-15 09:08:57.911072,,cancelled
ORDER_006301,CUST_6220,2026-04-17 09:08:57.911073,448.2282997778288,cancelled
ORDER_006302,CUST_9100,2026-03-21 09:08:57.911074,490.41407491919534,completed
ORDER_006303,CUST_5252,2026-02-06 09:08:57.911075,780.1303126810515,completed
ORDER_006304,CUST_7841,2026-04-16 09:08:57.911077,388.5396977510116,completed
ORDER_006305,CUST_7629,2026-04-01 09:08:57.911078,448.6960718696854,cancelled
ORDER_006306,CUST_8353,2026-02-19 09:08:57.911079,382.4285640819259,completed
ORDER_006307,CUST_5165,2026-03-21 09:08:57.911081,373.66711012450713,pending
ORDER_006308,CUST_8350,2026-03-18 09:08:57.911082,530.6871111324448,cancelled
ORDER_006309,CUST_1027,2026-03-25 09:08:57.911084,810.7114500561393,completed
ORDER_006310,,2026-01-26 09:08:57.911086,368.1506288033402,cancelled
ORDER_006311,CUST_4537,2026-02-16 09:08:57.911088,529.0121733323593,cancelled
ORDER_006312,CUST_2018,2026-03-25 09:08:57.911091,674.0200521881749,cancelled
ORDER_006313,CUST_4656,2026-03-05 09:08:57.911092,276.7450518406185,pending
ORDER_006314,CUST_9884,2026-03-11 09:08:57.911094,284.7475768533686,pending
ORDER_006315,CUST_4900,2026-02-13 09:08:57.911095,,pending
ORDER_006316,CUST_3063,2026-03-22 09:08:57.911096,726.2992275977778,pending
ORDER_006317,CUST_4033,2026-02-07 09:08:57.911097,581.4148094610758,cancelled
ORDER_006318,CUST_3599,2026-03-30 09:08:57.911099,651.2428538764059,pending
ORDER_006319,CUST_5211,2026-01-27 09:08:57.911100,39.00644867238418,cancelled
ORDER_006320,,2026-04-18 09:08:57.911101,6219.2193590607985,completed
ORDER_006321,CUST_7218,2026-02-06 09:08:57.911102,514.4137844919599,cancelled
ORDER_006322,CUST_2169,2026-03-19 09:08:57.911104,550.2921829816413,completed
ORDER_006323,CUST_8158,2026-01-25 09:08:57.911105,365.8295885625089,cancelled
ORDER_006324,CUST_9179,2026-02-13 09:08:57.911106,90.65915873581247,completed
ORDER_006325,CUST_3384,2026-04-08 09:08:57.911108,201.40584127593166,pending
ORDER_006326,CUST_5942,2026-02-26 09:08:57.911109,951.237266080545,pending
ORDER_006327,CUST_2681,2026-03-20 09:08:57.911110,414.61256664822463,cancelled
ORDER_006328,CUST_3285,2026-04-18 09:08:57.911111,472.01632427255555,cancelled
ORDER_006329,CUST_3590,2026-04-13 09:08:57.911113,62.182691954904605,pending
ORDER_006330,,2026-04-02 09:08:57.911114,,completed
ORDER_006331,CUST_5031,2026-02-20 09:08:57.911116,720.0096325762901,completed
ORDER_006332,CUST_1649,2026-03-26 09:08:57.911118,542.7137174799002,pending
ORDER_006333,CUST_1234,2026-01-27 09:08:57.911121,513.6189243741039,completed
ORDER_006334,CUST_9938,2026-02-28 09:08:57.911123,250.693285118442,completed
ORDER_006335,CUST_5388,2026-03-18 09:08:57.911124,747.303224313623,cancelled
ORDER_006336,CUST_4164,2026-02-08 09:08:57.911126,176.55421331740695,pending
ORDER_006337,CUST_6752,2026-03-06 09:08:57.911127,198.03539622440982,cancelled
