user_id,date,event_type
USER_0556,2026-04-03 09:08:57.712708,login
USER_0556,2026-04-04 09:08:57.712708,login
USER_0556,2026-04-07 09:08:57.712708,login
USER_0556,2026-04-08 09:08:57.712708,login
USER_0557,2026-02-25 09:08:57.712718,signup
USER_0557,2026-03-04 09:08:57.712718,login
USER_0557,2026-03-05 09:08:57.712718,login
USER_0557,2026-03-08 09:08:57.712718,login
USER_0557,2026-03-15 09:08:57.712718,login
USER_0557,2026-03-17 09:08:57.712718,login
USER_0557,2026-03-18 09:08:57.712718,login
USER_0557,2026-03-25 09:08:57.712718,login
USER_0557,2026-03-26 09:08:57.712718,login
USER_0558,2026-01-20 09:08:57.712727,signup
USER_0558,2026-01-22 09:08:57.712727,login
USER_0558,2026-01-28 09:08:57.712727,login
USER_0558,2026-01-29 09:08:57.712727,login
USER_0558,2026-02-02 09:08:57.712727,login
USER_0558,2026-02-03 09:08:57.712727,login
USER_0558,2026-02-05 09:08:57.712727,login
USER_0558,2026-02-07 09:08:57.712727,login
USER_0558,2026-02-08 09:08:57.712727,login
USER_0558,2026-02-15 09:08:57.712727,login
USER_0558,2026-02-17 09:08:57.712727,login
USER_0559,2026-03-13 09:08:57.712738,signup
USER_0559,2026-03-14 09:08:57.712738,login
USER_0559,2026-03-18 09:08:57.712738,login
USER_0559,2026-03-19 09:08:57.712738,login
USER_0559,2026-03-20 09:08:57.712738,login
USER_0559,2026-03-22 09:08:57.712738,login
USER_0559,2026-03-26 09:08:57.712738,login
USER_0559,2026-04-06 09:08:57.712738,login
USER_0560,2026-01-23 09:08:57.712746,signup
USER_0560,2026-01-25 09:08:57.712746,login
USER_0560,2026-01-26 09:08:57.712746,login
USER_0560,2026-01-30 09:08:57.712746,login
USER_0560,2026-02-15 09:08:57.712746,login
USER_0560,2026-02-17 09:08:57.712746,login
USER_0561,2026-04-04 09:08:57.712753,signup
USER_0561,2026-04-09 09:08:57.712753,login
USER_0561,2026-04-12 09:08:57.712753,login
USER_0561,2026-04-15 09:08:57.712753,login
USER_0561,2026-04-20 09:08:57.712753,login
USER_0561,2026-04-23 09:08:57.712753,login
USER_0561,2026-05-01 09:08:57.712753,login
USER_0561,2026-05-02 09:08:57.712753,login
USER_0562,2026-03-29 09:08:57.712762,signup
USER_0562,2026-03-30 09:08:57.712762,login
USER_0562,2026-04-03 09:08:57.712762,login
USER_0562,2026-04-05 09:08:57.712762,login
USER_0562,2026-04-09 09:08:57.712762,login
USER_0562,2026-04-16 09:08:57.712762,login
USER_0562,2026-04-18 09:08:57.712762,login
USER_0562,2026-04-21 09:08:57.712762,login
USER_0562,2026-04-23 09:08:57.712762,login
USER_0562,2026-04-25 09:08:57.712762,login
USER_0563,2026-03-28 09:08:57.712772,signup
USER_0563,2026-04-02 09:08:57.712772,login
USER_0563,2026-04-05 09:08:57.712772,login
USER_0563,2026-04-06 09:08:57.712772,login
USER_0563,2026-04-07 09:08:57.712772,login
USER_0563,2026-04-23 09:08:57.712772,login
USER_0563,2026-04-25 09:08:57.712772,login
USER_0563,2026-04-10 09:08:57.712772,purchase
USER_0564,2026-02-18 09:08:57.712781,signup
USER_0564,2026-02-21 09:08:57.712781,login
USER_0564,2026-02-22 09:08:57.712781,login
USER_0564,2026-02-24 09:08:57.712781,login
USER_0564,2026-02-26 09:08:57.712781,login
USER_0564,2026-02-27 09:08:57.712781,login
USER_0564,2026-03-01 09:08:57.712781,login
USER_0564,2026-03-05 09:08:57.712781,login
USER_0564,2026-03-12 09:08:57.712781,login
USER_0564,2026-03-13 09:08:57.712781,login
USER_0564,2026-03-19 09:08:57.712781,login
USER_0565,2026-03-21 09:08:57.712791,signup
USER_0565,2026-03-25 09:08:57.712791,login
USER_0565,2026-03-26 09:08:57.712791,login
USER_0565,2026-03-28 09:08:57.712791,login
USER_0565,2026-04-01 09:08:57.712791,login
USER_0565,2026-04-10 09:08:57.712791,login
USER_0565,2026-04-11 09:08:57.712791,login
USER_0565,2026-04-16 09:08:57.712791,login
USER_0565,2026-04-18 09:08:57.712791,login
USER_0566,2026-01-31 09:08:57.712801,signup
USER_0566,2026-02-05 09:08:57.712801,login
USER_0566,2026-02-06 09:08:57.712801,login
USER_0566,2026-02-08 09:08:57.712801,login
USER_0566,2026-02-14 09:08:57.712801,login
USER_0566,2026-02-17 09:08:57.712801,login
USER_0566,2026-02-18 09:08:57.712801,login
USER_0567,2026-01-26 09:08:57.712809,signup
USER_0567,2026-02-06 09:08:57.712809,login
USER_0567,2026-02-03 09:08:57.712809,purchase
USER_0568,2026-03-10 09:08:57.712814,signup
USER_0568,2026-03-12 09:08:57.712814,login
USER_0568,2026-03-14 09:08:57.712814,login
USER_0568,2026-03-17 09:08:57.712814,login
USER_0568,2026-03-24 09:08:57.712814,login
USER_0568,2026-04-01 09:08:57.712814,login
USER_0568,2026-04-02 09:08:57.712814,login
USER_0568,2026-04-04 09:08:57.712814,login
USER_0568,2026-04-06 09:08:57.712814,login
USER_0569,2026-04-12 09:08:57.712823,signup
USER_0569,2026-04-13 09:08:57.712823,login
USER_0569,2026-04-16 09:08:57.712823,login
USER_0569,2026-04-18 09:08:57.712823,login
USER_0569,2026-04-24 09:08:57.712823,login
USER_0569,2026-04-26 09:08:57.712823,login
USER_0569,2026-04-28 09:08:57.712823,login
USER_0569,2026-04-30 09:08:57.712823,login
USER_0569,2026-05-07 09:08:57.712823,login
USER_0569,2026-05-10 09:08:57.712823,login
USER_0569,2026-04-24 09:08:57.712823,add_to_cart
USER_0570,2026-03-06 09:08:57.712834,signup
USER_0570,2026-03-12 09:08:57.712834,login
USER_0570,2026-03-16 09:08:57.712834,login
USER_0570,2026-03-18 09:08:57.712834,login
USER_0570,2026-03-19 09:08:57.712834,login
USER_0570,2026-03-21 09:08:57.712834,login
USER_0570,2026-03-22 09:08:57.712834,login
USER_0570,2026-03-24 09:08:57.712834,login
USER_0570,2026-03-27 09:08:57.712834,login
USER_0570,2026-04-04 09:08:57.712834,login
USER_0571,2026-01-29 09:08:57.712844,signup
USER_0571,2026-02-02 09:08:57.712844,login
USER_0571,2026-02-04 09:08:57.712844,login
USER_0571,2026-02-09 09:08:57.712844,login
USER_0571,2026-02-13 09:08:57.712844,login
USER_0571,2026-02-19 09:08:57.712844,login
USER_0571,2026-02-22 09:08:57.712844,login
USER_0571,2026-02-24 09:08:57.712844,login
USER_0572,2026-03-01 09:08:57.712853,signup
USER_0572,2026-03-06 09:08:57.712853,login
USER_0572,2026-03-11 09:08:57.712853,login
USER_0572,2026-03-12 09:08:57.712853,login
USER_0572,2026-03-14 09:08:57.712853,login
USER_0572,2026-03-15 09:08:57.712853,login
USER_0572,2026-03-17 09:08:57.712853,login
USER_0572,2026-03-22 09:08:57.712853,login
USER_0572,2026-03-24 09:08:57.712853,login
USER_0572,2026-03-26 09:08:57.712853,login
USER_0572,2026-03-27 09:08:57.712853,login
USER_0572,2026-03-10 09:08:57.712853,purchase
USER_0573,2026-04-12 09:08:57.712864,signup
USER_0573,2026-04-13 09:08:57.712864,login
USER_0573,2026-04-16 09:08:57.712864,login
USER_0573,2026-04-24 09:08:57.712864,login
USER_0573,2026-04-25 09:08:57.712864,login
USER_0573,2026-04-27 09:08:57.712864,login
USER_0573,2026-04-29 09:08:57.712864,login
USER_0573,2026-05-01 09:08:57.712864,login
USER_0573,2026-05-03 09:08:57.712864,login
USER_0573,2026-05-04 09:08:57.712864,login
USER_0573,2026-05-05 09:08:57.712864,login
USER_0573,2026-05-09 09:08:57.712864,login
USER_0573,2026-04-18 09:08:57.712864,purchase
USER_0574,2026-04-05 09:08:57.712876,signup
USER_0574,2026-04-08 09:08:57.712876,login
USER_0574,2026-04-16 09:08:57.712876,login
USER_0574,2026-04-17 09:08:57.712876,login
USER_0574,2026-04-19 09:08:57.712876,login
USER_0574,2026-04-24 09:08:57.712876,login
USER_0574,2026-04-26 09:08:57.712876,login
USER_0575,2026-04-13 09:08:57.712884,signup
USER_0575,2026-04-17 09:08:57.712884,login
USER_0575,2026-04-27 09:08:57.712884,login
USER_0575,2026-04-28 09:08:57.712884,login
USER_0575,2026-04-29 09:08:57.712884,login
USER_0575,2026-05-04 09:08:57.712884,login
USER_0575,2026-05-07 09:08:57.712884,login
USER_0575,2026-05-08 09:08:57.712884,login
USER_0576,2026-02-24 09:08:57.712892,signup
USER_0576,2026-02-26 09:08:57.712892,login
USER_0576,2026-02-27 09:08:57.712892,login
USER_0576,2026-03-02 09:08:57.712892,login
USER_0576,2026-03-06 09:08:57.712892,login
USER_0576,2026-03-09 09:08:57.712892,login
USER_0576,2026-03-13 09:08:57.712892,login
USER_0576,2026-03-14 09:08:57.712892,login
USER_0576,2026-03-16 09:08:57.712892,login
USER_0577,2026-01-31 09:08:57.712902,signup
USER_0577,2026-02-02 09:08:57.712902,login
USER_0577,2026-02-03 09:08:57.712902,login
USER_0577,2026-02-04 09:08:57.712902,login
USER_0577,2026-02-07 09:08:57.712902,login
USER_0577,2026-02-09 09:08:57.712902,login
USER_0577,2026-02-11 09:08:57.712902,login
USER_0577,2026-02-14 09:08:57.712902,login
USER_0577,2026-02-15 09:08:57.712902,login
USER_0577,2026-02-19 09:08:57.712902,login
USER_0577,2026-02-20 09:08:57.712902,login
USER_0577,2026-02-25 09:08:57.712902,login
USER_0577,2026-02-04 09:08:57.712902,purchase
USER_0578,2026-03-24 09:08:57.712914,signup
USER_0578,2026-03-30 09:08:57.712914,login
USER_0578,2026-03-31 09:08:57.712914,login
USER_0578,2026-04-03 09:08:57.712914,login
USER_0578,2026-04-05 09:08:57.712914,login
USER_0578,2026-04-10 09:08:57.712914,login
USER_0578,2026-04-13 09:08:57.712914,login
USER_0578,2026-04-14 09:08:57.712914,login
USER_0578,2026-04-15 09:08:57.712914,login
USER_0578,2026-04-17 09:08:57.712914,login
USER_0578,2026-04-18 09:08:57.712914,login
USER_0578,2026-04-21 09:08:57.712914,login
USER_0578,2026-04-22 09:08:57.712914,login
USER_0579,2026-03-26 09:08:57.712926,signup
USER_0579,2026-03-29 09:08:57.712926,login
USER_0579,2026-04-02 09:08:57.712926,login
USER_0579,2026-04-06 09:08:57.712926,login
USER_0579,2026-04-07 09:08:57.712926,login
USER_0579,2026-04-09 09:08:57.712926,login
USER_0579,2026-04-12 09:08:57.712926,login
USER_0579,2026-04-14 09:08:57.712926,login
USER_0579,2026-04-18 09:08:57.712926,login
USER_0579,2026-04-21 09:08:57.712926,login
USER_0579,2026-04-22 09:08:57.712926,login
USER_0579,2026-04-23 09:08:57.712926,login
USER_0580,2026-04-16 09:08:57.712938,signup
USER_0580,2026-04-17 09:08:57.712938,login
USER_0580,2026-04-19 09:08:57.712938,login
USER_0580,2026-04-20 09:08:57.712938,login
USER_0580,2026-04-21 09:08:57.712938,login
USER_0580,2026-04-22 09:08:57.712938,login
USER_0580,2026-04-23 09:08:57.712938,login
USER_0580,2026-04-25 09:08:57.712938,login
USER_0580,2026-04-28 09:08:57.712938,login
USER_0580,2026-05-03 09:08:57.712938,login
USER_0580,2026-05-05 09:08:57.712938,login
USER_0580,2026-05-06 09:08:57.712938,login
USER_0580,2026-05-07 09:08:57.712938,login
USER_0580,2026-05-08 09:08:57.712938,login
USER_0580,2026-05-12 09:08:57.712938,login
USER_0580,2026-05-13 09:08:57.712938,login
USER_0580,2026-05-15 09:08:57.712938,login
USER_0581,2026-02-08 09:08:57.712953,signup
USER_0581,2026-02-09 09:08:57.712953,login
USER_0581,2026-02-12 09:08:57.712953,login
USER_0581,2026-02-18 09:08:57.712953,login
USER_0581,2026-02-22 09:08:57.712953,login
USER_0581,2026-02-23 09:08:57.712953,login
USER_0581,2026-02-24 09:08:57.712953,login
USER_0581,2026-03-03 09:08:57.712953,login
USER_0581,2026-03-05 09:08:57.712953,login
USER_0581,2026-03-09 09:08:57.712953,login
USER_0582,2026-01-28 09:08:57.712963,signup
USER_0582,2026-01-30 09:08:57.712963,login
USER_0582,2026-02-02 09:08:57.712963,login
USER_0582,2026-02-09 09:08:57.712963,login
USER_0582,2026-02-10 09:08:57.712963,login
USER_0582,2026-02-23 09:08:57.712963,login
USER_0582,2026-02-24 09:08:57.712963,login
USER_0582,2026-02-25 09:08:57.712963,login
USER_0582,2026-02-26 09:08:57.712963,login
USER_0582,2026-02-09 09:08:57.712963,purchase
USER_0583,2026-01-24 09:08:57.712973,signup
USER_0583,2026-01-28 09:08:57.712973,login
USER_0583,2026-01-29 09:08:57.712973,login
USER_0583,2026-02-01 09:08:57.712973,login
USER_0583,2026-02-02 09:08:57.712973,login
USER_0583,2026-02-04 09:08:57.712973,login
USER_0583,2026-02-07 09:08:57.712973,login
USER_0583,2026-02-12 09:08:57.712973,login
USER_0583,2026-02-13 09:08:57.712973,login
USER_0583,2026-02-17 09:08:57.712973,login
USER_0583,2026-02-01 09:08:57.712973,add_to_cart
USER_0583,2026-02-06 09:08:57.712973,purchase
USER_0584,2026-01-31 09:08:57.712985,signup
USER_0584,2026-02-04 09:08:57.712985,login
USER_0584,2026-02-12 09:08:57.712985,login
USER_0584,2026-02-15 09:08:57.712985,login
USER_0584,2026-02-17 09:08:57.712985,login
USER_0584,2026-02-19 09:08:57.712985,login
USER_0584,2026-02-20 09:08:57.712985,login
USER_0584,2026-02-23 09:08:57.712985,login
USER_0584,2026-02-25 09:08:57.712985,login
USER_0585,2026-03-19 09:08:57.712994,signup
USER_0585,2026-03-21 09:08:57.712994,login
USER_0585,2026-03-22 09:08:57.712994,login
USER_0585,2026-03-23 09:08:57.712994,login
USER_0585,2026-03-29 09:08:57.712994,login
USER_0585,2026-03-30 09:08:57.712994,login
USER_0585,2026-04-03 09:08:57.712994,login
USER_0585,2026-04-05 09:08:57.712994,login
USER_0585,2026-04-10 09:08:57.712994,login
USER_0585,2026-04-11 09:08:57.712994,login
USER_0585,2026-04-13 09:08:57.712994,login
USER_0585,2026-04-17 09:08:57.712994,login
USER_0586,2026-01-30 09:08:57.713005,signup
USER_0586,2026-02-09 09:08:57.713005,login
USER_0586,2026-02-12 09:08:57.713005,login
USER_0586,2026-02-19 09:08:57.713005,login
USER_0586,2026-02-21 09:08:57.713005,login
USER_0586,2026-02-23 09:08:57.713005,login
USER_0586,2026-02-26 09:08:57.713005,login
USER_0586,2026-02-27 09:08:57.713005,login
USER_0586,2026-02-28 09:08:57.713005,login
USER_0587,2026-03-16 09:08:57.713014,signup
USER_0587,2026-03-18 09:08:57.713014,login
USER_0587,2026-03-20 09:08:57.713014,login
USER_0587,2026-03-22 09:08:57.713014,login
USER_0587,2026-03-23 09:08:57.713014,login
USER_0587,2026-03-24 09:08:57.713014,login
USER_0587,2026-03-29 09:08:57.713014,login
USER_0587,2026-03-31 09:08:57.713014,login
USER_0587,2026-04-01 09:08:57.713014,login
USER_0587,2026-04-02 09:08:57.713014,login
USER_0587,2026-04-10 09:08:57.713014,login
USER_0588,2026-02-24 09:08:57.713025,signup
USER_0588,2026-02-27 09:08:57.713025,login
USER_0588,2026-03-01 09:08:57.713025,login
USER_0588,2026-03-04 09:08:57.713025,login
USER_0588,2026-03-06 09:08:57.713025,login
USER_0588,2026-03-07 09:08:57.713025,login
USER_0588,2026-03-12 09:08:57.713025,login
USER_0588,2026-03-14 09:08:57.713025,login
USER_0588,2026-03-18 09:08:57.713025,login
USER_0588,2026-03-21 09:08:57.713025,login
USER_0589,2026-01-31 09:08:57.713035,signup
USER_0589,2026-02-02 09:08:57.713035,login
USER_0589,2026-02-05 09:08:57.713035,login
USER_0589,2026-02-11 09:08:57.713035,login
USER_0589,2026-02-21 09:08:57.713035,login
USER_0589,2026-02-23 09:08:57.713035,login
USER_0589,2026-02-24 09:08:57.713035,login
USER_0589,2026-02-25 09:08:57.713035,login
USER_0589,2026-02-26 09:08:57.713035,login
USER_0590,2026-02-19 09:08:57.713044,signup
USER_0590,2026-02-20 09:08:57.713044,login
USER_0590,2026-02-22 09:08:57.713044,login
USER_0590,2026-03-01 09:08:57.713044,login
USER_0590,2026-03-08 09:08:57.713044,login
USER_0590,2026-03-10 09:08:57.713044,login
USER_0590,2026-03-12 09:08:57.713044,login
USER_0590,2026-03-18 09:08:57.713044,login
USER_0590,2026-03-20 09:08:57.713044,login
USER_0591,2026-02-08 09:08:57.713053,signup
USER_0591,2026-02-10 09:08:57.713053,login
USER_0591,2026-02-12 09:08:57.713053,login
USER_0591,2026-02-14 09:08:57.713053,login
USER_0591,2026-02-21 09:08:57.713053,login
USER_0591,2026-02-22 09:08:57.713053,login
USER_0591,2026-02-23 09:08:57.713053,login
USER_0591,2026-03-02 09:08:57.713053,login
USER_0591,2026-03-04 09:08:57.713053,login
USER_0591,2026-03-07 09:08:57.713053,login
USER_0591,2026-03-08 09:08:57.713053,login
USER_0591,2026-03-09 09:08:57.713053,login
USER_0591,2026-02-20 09:08:57.713053,purchase
USER_0592,2026-03-27 09:08:57.713066,signup
USER_0592,2026-03-30 09:08:57.713066,login
USER_0592,2026-04-01 09:08:57.713066,login
USER_0592,2026-04-06 09:08:57.713066,login
USER_0592,2026-04-15 09:08:57.713066,login
USER_0592,2026-04-18 09:08:57.713066,login
USER_0592,2026-04-19 09:08:57.713066,login
USER_0592,2026-04-22 09:08:57.713066,login
USER_0592,2026-04-23 09:08:57.713066,login
USER_0592,2026-04-03 09:08:57.713066,purchase
USER_0593,2026-01-30 09:08:57.713076,signup
USER_0593,2026-02-10 09:08:57.713076,login
USER_0593,2026-02-14 09:08:57.713076,login
USER_0593,2026-02-17 09:08:57.713076,login
USER_0593,2026-02-21 09:08:57.713076,login
USER_0593,2026-02-27 09:08:57.713076,login
USER_0593,2026-02-28 09:08:57.713076,login
USER_0594,2026-03-09 09:08:57.713084,signup
USER_0594,2026-03-15 09:08:57.713084,login
USER_0594,2026-03-25 09:08:57.713084,login
USER_0594,2026-03-26 09:08:57.713084,login
USER_0594,2026-03-28 09:08:57.713084,login
USER_0594,2026-03-29 09:08:57.713084,login
USER_0594,2026-03-31 09:08:57.713084,login
USER_0594,2026-04-02 09:08:57.713084,login
USER_0594,2026-04-07 09:08:57.713084,login
USER_0595,2026-04-03 09:08:57.713093,signup
USER_0595,2026-04-06 09:08:57.713093,login
USER_0595,2026-04-09 09:08:57.713093,login
USER_0595,2026-04-13 09:08:57.713093,login
USER_0595,2026-04-15 09:08:57.713093,login
USER_0595,2026-04-17 09:08:57.713093,login
USER_0595,2026-04-18 09:08:57.713093,login
USER_0595,2026-04-21 09:08:57.713093,login
USER_0595,2026-04-22 09:08:57.713093,login
USER_0595,2026-04-24 09:08:57.713093,login
USER_0595,2026-04-25 09:08:57.713093,login
USER_0595,2026-04-26 09:08:57.713093,login
USER_0595,2026-04-29 09:08:57.713093,login
USER_0595,2026-04-30 09:08:57.713093,login
USER_0595,2026-05-02 09:08:57.713093,login
USER_0596,2026-02-03 09:08:57.713106,signup
USER_0596,2026-02-11 09:08:57.713106,login
USER_0596,2026-02-19 09:08:57.713106,login
USER_0596,2026-02-28 09:08:57.713106,login
USER_0596,2026-03-02 09:08:57.713106,login
USER_0596,2026-02-10 09:08:57.713106,add_to_cart
USER_0597,2026-04-17 09:08:57.713114,signup
USER_0597,2026-04-19 09:08:57.713114,login
USER_0597,2026-04-20 09:08:57.713114,login
USER_0597,2026-04-22 09:08:57.713114,login
USER_0597,2026-04-23 09:08:57.713114,login
USER_0597,2026-04-26 09:08:57.713114,login
USER_0597,2026-04-28 09:08:57.713114,login
USER_0597,2026-04-29 09:08:57.713114,login
USER_0597,2026-04-30 09:08:57.713114,login
USER_0597,2026-05-02 09:08:57.713114,login
USER_0597,2026-05-04 09:08:57.713114,login
USER_0597,2026-05-08 09:08:57.713114,login
USER_0597,2026-05-09 09:08:57.713114,login
USER_0598,2026-02-25 09:08:57.713126,signup
USER_0598,2026-03-01 09:08:57.713126,login
USER_0598,2026-03-03 09:08:57.713126,login
USER_0598,2026-03-04 09:08:57.713126,login
USER_0598,2026-03-05 09:08:57.713126,login
USER_0598,2026-03-15 09:08:57.713126,login
USER_0598,2026-03-16 09:08:57.713126,login
USER_0598,2026-03-18 09:08:57.713126,login
USER_0598,2026-03-23 09:08:57.713126,login
USER_0599,2026-04-12 09:08:57.713135,signup
USER_0599,2026-04-18 09:08:57.713135,login
USER_0599,2026-04-19 09:08:57.713135,login
USER_0599,2026-04-22 09:08:57.713135,login
USER_0599,2026-04-24 09:08:57.713135,login
USER_0599,2026-04-29 09:08:57.713135,login
USER_0599,2026-05-01 09:08:57.713135,login
USER_0599,2026-05-02 09:08:57.713135,login
USER_0599,2026-05-03 09:08:57.713135,login
USER_0599,2026-05-11 09:08:57.713135,login
USER_0600,2026-04-05 09:08:57.713145,signup
USER_0600,2026-04-18 09:08:57.713145,login
USER_0600,2026-04-20 09:08:57.713145,login
USER_0600,2026-04-23 09:08:57.713145,login
USER_0600,2026-04-24 09:08:57.713145,login
USER_0600,2026-04-28 09:08:57.713145,login
USER_0600,2026-04-30 09:08:57.713145,login
USER_0601,2026-03-30 09:08:57.713154,signup
USER_0601,2026-03-31 09:08:57.713154,login
USER_0601,2026-04-06 09:08:57.713154,login
USER_0601,2026-04-07 09:08:57.713154,login
USER_0601,2026-04-10 09:08:57.713154,login
USER_0601,2026-04-11 09:08:57.713154,login
USER_0601,2026-04-15 09:08:57.713154,login
USER_0601,2026-04-21 09:08:57.713154,login
USER_0601,2026-04-22 09:08:57.713154,login
USER_0602,2026-03-29 09:08:57.713164,signup
USER_0602,2026-03-30 09:08:57.713164,login
USER_0602,2026-03-31 09:08:57.713164,login
USER_0602,2026-04-03 09:08:57.713164,login
USER_0602,2026-04-04 09:08:57.713164,login
USER_0602,2026-04-05 09:08:57.713164,login
USER_0602,2026-04-07 09:08:57.713164,login
USER_0602,2026-04-12 09:08:57.713164,login
USER_0602,2026-04-17 09:08:57.713164,login
USER_0602,2026-04-27 09:08:57.713164,login
USER_0603,2026-04-12 09:08:57.713173,signup
USER_0603,2026-04-13 09:08:57.713173,login
USER_0603,2026-04-16 09:08:57.713173,login
USER_0603,2026-04-21 09:08:57.713173,login
USER_0603,2026-04-23 09:08:57.713173,login
USER_0603,2026-04-24 09:08:57.713173,login
USER_0603,2026-04-28 09:08:57.713173,login
USER_0603,2026-05-01 09:08:57.713173,login
USER_0603,2026-05-07 09:08:57.713173,login
USER_0603,2026-05-08 09:08:57.713173,login
USER_0604,2026-01-24 09:08:57.713183,signup
USER_0604,2026-01-25 09:08:57.713183,login
USER_0604,2026-01-27 09:08:57.713183,login
USER_0604,2026-02-07 09:08:57.713183,login
USER_0604,2026-02-10 09:08:57.713183,login
USER_0604,2026-02-11 09:08:57.713183,login
USER_0604,2026-02-14 09:08:57.713183,login
USER_0604,2026-02-15 09:08:57.713183,login
USER_0604,2026-02-16 09:08:57.713183,login
USER_0604,2026-02-01 09:08:57.713183,add_to_cart
USER_0605,2026-02-19 09:08:57.713194,signup
USER_0605,2026-02-20 09:08:57.713194,login
USER_0605,2026-02-24 09:08:57.713194,login
USER_0605,2026-02-26 09:08:57.713194,login
USER_0605,2026-02-28 09:08:57.713194,login
USER_0605,2026-03-03 09:08:57.713194,login
USER_0605,2026-03-04 09:08:57.713194,login
USER_0605,2026-03-07 09:08:57.713194,login
USER_0605,2026-03-10 09:08:57.713194,login
USER_0605,2026-03-12 09:08:57.713194,login
USER_0605,2026-03-13 09:08:57.713194,login
USER_0605,2026-03-14 09:08:57.713194,login
USER_0606,2026-03-26 09:08:57.713205,signup
USER_0606,2026-03-28 09:08:57.713205,login
USER_0606,2026-03-29 09:08:57.713205,login
USER_0606,2026-04-04 09:08:57.713205,login
USER_0606,2026-04-05 09:08:57.713205,login
USER_0606,2026-04-13 09:08:57.713205,login
USER_0606,2026-04-18 09:08:57.713205,login
USER_0606,2026-04-22 09:08:57.713205,login
USER_0607,2026-04-11 09:08:57.713214,signup
USER_0607,2026-04-15 09:08:57.713214,login
USER_0607,2026-04-16 09:08:57.713214,login
USER_0607,2026-04-21 09:08:57.713214,login
USER_0607,2026-04-22 09:08:57.713214,login
USER_0607,2026-04-26 09:08:57.713214,login
USER_0607,2026-04-29 09:08:57.713214,login
USER_0607,2026-05-02 09:08:57.713214,login
USER_0607,2026-05-05 09:08:57.713214,login
USER_0607,2026-05-08 09:08:57.713214,login
USER_0608,2026-02-16 09:08:57.713223,signup
USER_0608,2026-02-22 09:08:57.713223,login
USER_0608,2026-02-25 09:08:57.713223,login
USER_0608,2026-02-26 09:08:57.713223,login
USER_0608,2026-03-06 09:08:57.713223,login
USER_0608,2026-03-12 09:08:57.713223,login
USER_0609,2026-03-13 09:08:57.713231,signup
USER_0609,2026-03-17 09:08:57.713231,login
USER_0609,2026-03-22 09:08:57.713231,login
USER_0609,2026-03-23 09:08:57.713231,login
USER_0609,2026-03-24 09:08:57.713231,login
USER_0609,2026-03-27 09:08:57.713231,login
USER_0609,2026-03-30 09:08:57.713231,login
USER_0609,2026-04-06 09:08:57.713231,login
USER_0609,2026-04-09 09:08:57.713231,login
USER_0610,2026-02-15 09:08:57.713240,signup
USER_0610,2026-02-17 09:08:57.713240,login
USER_0610,2026-02-24 09:08:57.713240,login
USER_0610,2026-03-12 09:08:57.713240,login
USER_0610,2026-03-13 09:08:57.713240,login
USER_0610,2026-03-15 09:08:57.713240,login
USER_0611,2026-03-25 09:08:57.713248,signup
USER_0611,2026-03-26 09:08:57.713248,login
USER_0611,2026-03-27 09:08:57.713248,login
USER_0611,2026-03-28 09:08:57.713248,login
USER_0611,2026-03-30 09:08:57.713248,login
USER_0611,2026-03-31 09:08:57.713248,login
USER_0611,2026-04-04 09:08:57.713248,login
USER_0611,2026-04-06 09:08:57.713248,login
USER_0611,2026-04-07 09:08:57.713248,login
USER_0611,2026-04-08 09:08:57.713248,login
USER_0611,2026-04-12 09:08:57.713248,login
USER_0611,2026-04-14 09:08:57.713248,login
USER_0611,2026-04-15 09:08:57.713248,login
USER_0611,2026-04-17 09:08:57.713248,login
USER_0611,2026-04-19 09:08:57.713248,login
USER_0612,2026-04-03 09:08:57.713261,signup
USER_0612,2026-04-05 09:08:57.713261,login
USER_0612,2026-04-08 09:08:57.713261,login
USER_0612,2026-04-15 09:08:57.713261,login
USER_0612,2026-04-16 09:08:57.713261,login
USER_0612,2026-04-18 09:08:57.713261,login
USER_0612,2026-04-19 09:08:57.713261,login
USER_0612,2026-04-27 09:08:57.713261,login
USER_0612,2026-04-28 09:08:57.713261,login
USER_0612,2026-04-29 09:08:57.713261,login
USER_0613,2026-03-23 09:08:57.713271,signup
USER_0613,2026-03-24 09:08:57.713271,login
USER_0613,2026-03-27 09:08:57.713271,login
USER_0613,2026-04-01 09:08:57.713271,login
USER_0613,2026-04-04 09:08:57.713271,login
USER_0613,2026-04-08 09:08:57.713271,login
USER_0613,2026-04-10 09:08:57.713271,login
USER_0613,2026-04-19 09:08:57.713271,login
USER_0614,2026-03-10 09:08:57.713279,signup
USER_0614,2026-03-11 09:08:57.713279,login
USER_0614,2026-03-12 09:08:57.713279,login
USER_0614,2026-03-14 09:08:57.713279,login
USER_0614,2026-03-15 09:08:57.713279,login
USER_0614,2026-03-16 09:08:57.713279,login
USER_0614,2026-03-17 09:08:57.713279,login
USER_0614,2026-03-18 09:08:57.713279,login
USER_0614,2026-03-21 09:08:57.713279,login
USER_0614,2026-03-23 09:08:57.713279,login
USER_0614,2026-03-24 09:08:57.713279,login
USER_0614,2026-03-25 09:08:57.713279,login
USER_0614,2026-03-27 09:08:57.713279,login
USER_0614,2026-03-30 09:08:57.713279,login
USER_0614,2026-04-01 09:08:57.713279,login
USER_0614,2026-04-03 09:08:57.713279,login
USER_0614,2026-04-05 09:08:57.713279,login
USER_0615,2026-02-28 09:08:57.713294,signup
USER_0615,2026-03-03 09:08:57.713294,login
